code,description,month,year,value_uss,quantity_kg
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,531517,67659
030111,Peixes ornamentais de água doce,01,2017,433232,4856
030289,"Outros peixes, exceto fígados, ovas e sêmen",01,2017,387628,81039
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",01,2017,523200,70838
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",01,2017,741740,103496
030382,"Raias (rajidae), congeladas",01,2017,317818,110980
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,236671,102280
030611,Lagostas congeladas,01,2017,1125691,58060
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2017,367109,238090
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,166467,22612
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2017,268481,48652
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",01,2017,2310,330
030289,"Outros peixes, exceto fígados, ovas e sêmen",01,2017,2105,1055
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,213226,28006
030489,"Filés de outros peixes, congelados",01,2017,23970,2007
030611,Lagostas congeladas,01,2017,1311253,40211
030571,Barbatanas de tubarão,01,2017,24139,639
030119,Outros peixes ornamentais vivos,01,2017,21231,152
030271,"Tilápias (oreochromis spp.), frescas ou refrigeradas",01,2017,9136,2342
030489,"Filés de outros peixes, congelados",01,2017,893768,514270
030520,"Fígados, ovas e sêmen de peixes, secos, defumados, salgados ou em salmoura",01,2017,5488,61
030611,Lagostas congeladas,12,2017,7212690,220961
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,3324675,545884
030611,Lagostas congeladas,12,2017,2776462,155240
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,2099762,640903
030572,"Cabeças, caudas e bexigas natatórias, de peixes",12,2017,1682067,61655
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,1441789,359750
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,973917,463770
030111,Peixes ornamentais de água doce,12,2017,695258,6852
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,651260,110960
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",12,2017,467471,63571
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",12,2017,355042,59971
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,346207,221590
030289,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,298778,60989
030489,"Filés de outros peixes, congelados",12,2017,278170,28640
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,256681,91090
030382,"Raias (rajidae), congeladas",12,2017,250107,71270
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",12,2017,218994,29239
030617,"Outros camarões, congelados",12,2017,194943,15960
030357,"Espadarte (Xiphias gladius), congelado",12,2017,157485,30322
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,127438,18199
030484,"Filés de espadarte (Xiphias gladius), congelados",12,2017,97310,9330
030571,Barbatanas de tubarão,12,2017,82392,2280
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",12,2017,70740,1809
030391,"Fígados, ovas e gônadas masculinas, congelado",12,2017,59263,8580
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",12,2017,49000,20000
030271,"Tilápias (oreochromis spp.), frescas ou refrigeradas",12,2017,47163,22368
030489,"Filés de outros peixes, congelados",12,2017,36756,2948
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,30746,4427
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,30683,10497
030119,Outros peixes ornamentais vivos,12,2017,30068,390
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",12,2017,27778,4919
030639,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",12,2017,17500,500
030489,"Filés de outros peixes, congelados",12,2017,9230,646
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",12,2017,7956,1300
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,6451,780
030819,"Pepinos-do-mar, em outras formas",12,2017,5075,500
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2017,4083,3583
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2017,2786,575
030520,"Fígados, ovas e sêmen de peixes, secos, defumados, salgados ou em salmoura",12,2017,1800,25
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",12,2017,1600,400
030611,Lagostas congeladas,11,2017,5858672,170138
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,2980959,485645
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,2703669,772683
030611,Lagostas congeladas,11,2017,2532270,133996
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,1641799,423199
030572,"Cabeças, caudas e bexigas natatórias, de peixes",11,2017,1477861,69733
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2017,653040,326520
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2017,651832,257037
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",11,2017,607790,99962
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2017,578684,72133
030111,Peixes ornamentais de água doce,11,2017,547320,3777
030289,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,492846,109420
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",11,2017,361675,53660
030382,"Raias (rajidae), congeladas",11,2017,340805,96030
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,333626,207010
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",11,2017,303500,46000
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",11,2017,253215,33980
030617,"Outros camarões, congelados",11,2017,232694,15600
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,168624,43280
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2017,143676,19862
030391,"Fígados, ovas e gônadas masculinas, congelado",11,2017,104676,20130
030484,"Filés de espadarte (Xiphias gladius), congelados",11,2017,101932,9858
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2017,86262,39156
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",11,2017,69762,1951
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2017,67782,6803
030631,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.), vivas, frescos ou refrigerados",11,2017,55994,1810
030119,Outros peixes ornamentais vivos,11,2017,51166,510
030571,Barbatanas de tubarão,11,2017,45142,1191
030289,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,22930,10013
030489,"Filés de outros peixes, congelados",11,2017,21095,2216
030271,"Tilápias (oreochromis spp.), frescas ou refrigeradas",11,2017,20076,5307
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",11,2017,17253,2717
030489,"Filés de outros peixes, congelados",11,2017,16770,1174
030489,"Filés de outros peixes, congelados",11,2017,16660,1271
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",11,2017,13980,3720
030289,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,5896,900
030289,"Outros peixes, exceto fígados, ovas e sêmen",11,2017,5131,1500
030520,"Fígados, ovas e sêmen de peixes, secos, defumados, salgados ou em salmoura",11,2017,627,10
030614,Caranguejos congelados,11,2017,120,40
030719,Outras ostras vivas,11,2017,49,5
030611,Lagostas congeladas,10,2017,7004984,208422
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,2796965,455667
030611,Lagostas congeladas,10,2017,2110581,120853
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,1747917,500590
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,1711722,452655
030572,"Cabeças, caudas e bexigas natatórias, de peixes",10,2017,1290574,51945
030289,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,662981,131210
030111,Peixes ornamentais de água doce,10,2017,631605,4307
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",10,2017,589262,103081
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",10,2017,589218,78830
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2017,546535,221020
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",10,2017,535183,75762
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,406479,86108
030391,"Fígados, ovas e gônadas masculinas, congelado",10,2017,398099,16693
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2017,371497,50116
030617,"Outros camarões, congelados",10,2017,243937,15600
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2017,174996,24053
030382,"Raias (rajidae), congeladas",10,2017,151860,48010
030571,Barbatanas de tubarão,10,2017,150473,4218
030631,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.), vivas, frescos ou refrigerados",10,2017,124676,7576
030484,"Filés de espadarte (Xiphias gladius), congelados",10,2017,106571,10296
030353,"Sardinhas, congeladas",10,2017,102656,146652
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,93447,56000
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2017,82225,11356
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2017,79284,32839
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",10,2017,78700,2001
030489,"Filés de outros peixes, congelados",10,2017,75300,5702
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",10,2017,47125,14290
030119,Outros peixes ornamentais vivos,10,2017,46997,523
030289,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,31739,13860
030357,"Espadarte (Xiphias gladius), congelado",10,2017,30172,5793
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",10,2017,29538,13546
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2017,22270,3639
030289,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,19553,3000
030489,"Filés de outros peixes, congelados",10,2017,16774,1670
030271,"Tilápias (oreochromis spp.), frescas ou refrigeradas",10,2017,12851,3300
030354,"Cavalinhas, congeladas",10,2017,12568,4400
030489,"Filés de outros peixes, congelados",10,2017,8970,628
030479,"Outros filés de peixes, congelados",10,2017,8050,1780
030381,Cação e outros tubarões,10,2017,2949,1384
030520,"Fígados, ovas e sêmen de peixes, secos, defumados, salgados ou em salmoura",10,2017,2303,25
030289,"Outros peixes, exceto fígados, ovas e sêmen",10,2017,1173,512
030719,Outras ostras vivas,10,2017,45,5
030611,Lagostas congeladas,09,2017,6969213,207029
030611,Lagostas congeladas,09,2017,2421930,137040
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,2349140,376939
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,2033801,665291
030572,"Cabeças, caudas e bexigas natatórias, de peixes",09,2017,1315280,52258
030391,"Fígados, ovas e gônadas masculinas, congelado",09,2017,1215893,73297
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,859259,277459
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",09,2017,716281,83717
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",09,2017,602362,101176
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",09,2017,552092,73724
030617,"Outros camarões, congelados",09,2017,509101,31200
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,507035,65529
030111,Peixes ornamentais de água doce,09,2017,472958,4307
030289,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,408752,90014
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,303042,185935
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,227578,49978
030489,"Filés de outros peixes, congelados",09,2017,167340,12671
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,164435,20874
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,103500,40745
030353,"Sardinhas, congeladas",09,2017,77094,100122
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",09,2017,72580,1802
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",09,2017,69930,25500
030382,"Raias (rajidae), congeladas",09,2017,69245,23620
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,50403,8530
030571,Barbatanas de tubarão,09,2017,44088,1160
030289,"Outros peixes, exceto fígados, ovas e sêmen",09,2017,43510,19000
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",09,2017,23072,3770
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,22179,17726
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,21805,9255
030119,Outros peixes ornamentais vivos,09,2017,19543,209
030479,"Outros filés de peixes, congelados",09,2017,17500,5000
030271,"Tilápias (oreochromis spp.), frescas ou refrigeradas",09,2017,16091,4282
030631,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.), vivas, frescos ou refrigerados",09,2017,10866,504
030489,"Filés de outros peixes, congelados",09,2017,10010,701
030489,"Filés de outros peixes, congelados",09,2017,9844,1226
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2017,9510,907
030520,"Fígados, ovas e sêmen de peixes, secos, defumados, salgados ou em salmoura",09,2017,4653,54
030354,"Cavalinhas, congeladas",09,2017,2800,800
030381,Cação e outros tubarões,09,2017,322,140
030461,"Filés de tilápias (Oreochromis spp.), congelados",09,2017,10,5
030611,Lagostas congeladas,08,2017,7229518,218365
030611,Lagostas congeladas,08,2017,4396069,243849
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,2461142,607945
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,2013293,320371
030572,"Cabeças, caudas e bexigas natatórias, de peixes",08,2017,1259488,49183
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,835705,331309
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",08,2017,785561,93467
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,761758,134201
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",08,2017,642791,105953
030111,Peixes ornamentais de água doce,08,2017,493465,3364
030289,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,465990,96206
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2017,319466,133088
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",08,2017,304304,40684
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2017,287771,39150
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2017,213906,30182
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,209854,143275
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2017,208248,36506
030489,"Filés de outros peixes, congelados",08,2017,168540,12762
030382,"Raias (rajidae), congeladas",08,2017,155100,47000
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",08,2017,146560,22900
030391,"Fígados, ovas e gônadas masculinas, congelado",08,2017,121500,24300
030357,"Espadarte (Xiphias gladius), congelado",08,2017,110193,21316
030571,Barbatanas de tubarão,08,2017,102459,2782
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2017,97746,42449
030631,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.), vivas, frescos ou refrigerados",08,2017,80221,7110
030489,"Filés de outros peixes, congelados",08,2017,69906,7069
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",08,2017,46095,14550
030289,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,43700,18624
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",08,2017,37631,6149
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",08,2017,35680,880
030289,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,32010,4920
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2017,30750,26800
030119,Outros peixes ornamentais vivos,08,2017,24718,235
030271,"Tilápias (oreochromis spp.), frescas ou refrigeradas",08,2017,17196,4296
030392,"Barbatanas de tubarão, congelado",08,2017,14471,1715
030489,"Filés de outros peixes, congelados",08,2017,8970,627
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",08,2017,6300,900
030619,"Outros crustáceos congelados, incluídos as farinhas, pós e pellets próprios para alimentação humana",08,2017,5120,320
030244,"Cavalinhas, frescas ou refrigeradas",08,2017,4921,411
030289,"Outros peixes, exceto fígados, ovas e sêmen",08,2017,3624,1018
030819,"Pepinos-do-mar, em outras formas",08,2017,2538,250
030459,"Outros filés de peixes, frescos ou refrigerados",08,2017,195,29
030484,"Filés de espadarte (Xiphias gladius), congelados",07,2017,153403,15094
030614,Caranguejos congelados,07,2017,130164,22050
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2017,109860,54930
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",07,2017,34848,5694
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",07,2017,32760,860
030619,"Outros crustáceos congelados, incluídos as farinhas, pós e pellets próprios para alimentação humana",07,2017,31146,1166
030489,"Filés de outros peixes, congelados",07,2017,18460,1292
030381,Cação e outros tubarões,07,2017,15183,7710
030289,"Outros peixes, exceto fígados, ovas e sêmen",07,2017,3797,1039
030246,"Bijupira (Rachycentron canadum), frescas ou refrigeradas",07,2017,3384,511
030289,"Outros peixes, exceto fígados, ovas e sêmen",07,2017,3282,1218
030459,"Outros filés de peixes, frescos ou refrigerados",07,2017,336,19
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2017,381039,61655
030329,"Outros salmonídeos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2017,57088,17381
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",06,2017,40177,6565
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",06,2017,32695,10540
030699,"Outros crustáceos, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",06,2017,21650,550
030392,"Barbatanas de tubarão, congelado",06,2017,20440,2568
030619,"Outros crustáceos congelados, incluídos as farinhas, pós e pellets próprios para alimentação humana",06,2017,18634,1090
030333,"Linguados, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2017,4750,1900
030819,"Pepinos-do-mar, em outras formas",06,2017,2538,250
030244,"Cavalinhas, frescas ou refrigeradas",06,2017,729,95
030289,"Outros peixes, exceto fígados, ovas e sêmen",06,2017,449,58
030459,"Outros filés de peixes, frescos ou refrigerados",06,2017,295,45
030246,"Bijupira (Rachycentron canadum), frescas ou refrigeradas",06,2017,150,23
030611,Lagostas congeladas,05,2017,750098,51385
030611,Lagostas congeladas,05,2017,340665,11938
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",05,2017,141395,24128
030484,"Filés de espadarte (Xiphias gladius), congelados",05,2017,102239,10077
030489,"Filés de outros peixes, congelados",05,2017,81840,6219
030615,Lagosta norueguesa (nephrops norvegicus),05,2017,74506,5560
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",05,2017,38189,6240
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",05,2017,8985,1460
030244,"Cavalinhas, frescas ou refrigeradas",05,2017,623,87
030357,"Espadarte (Xiphias gladius), congelado",04,2017,96667,20420
030611,Lagostas congeladas,04,2017,64480,2250
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2017,54093,21209
030233,"Bonitos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2017,33888,21000
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",04,2017,31188,5096
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2017,24508,20500
030615,Lagosta norueguesa (nephrops norvegicus),04,2017,22381,1793
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2017,21220,3606
030381,Cação e outros tubarões,04,2017,6969,3030
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2017,6226,1248
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2017,240733,157220
030484,"Filés de espadarte (Xiphias gladius), congelados",03,2017,90777,9249
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2017,60593,25000
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",03,2017,32780,5356
030615,Lagosta norueguesa (nephrops norvegicus),03,2017,30160,2280
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",03,2017,10521,1480
030520,"Fígados, ovas e sêmen de peixes, secos, defumados, salgados ou em salmoura",03,2017,7247,89
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2017,5086,1050
030819,"Pepinos-do-mar, em outras formas",03,2017,5070,195
030329,"Outros salmonídeos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2017,2,6
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2017,2226893,1199460
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2017,274560,42576
030614,Caranguejos congelados,02,2017,95529,17409
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2017,68862,51000
030233,"Bonitos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2017,61087,24990
030615,Lagosta norueguesa (nephrops norvegicus),02,2017,23330,1702
030819,"Pepinos-do-mar, em outras formas",02,2017,5200,200
030381,Cação e outros tubarões,02,2017,677,353
030449,"Filés de outros peixes, frescos ou refrigerados",02,2017,228,23
030289,"Outros peixes, exceto fígados, ovas e sêmen",02,2017,224,50
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2017,32,29
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,2421046,1388520
030484,"Filés de espadarte (Xiphias gladius), congelados",01,2017,105156,10510
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,57137,9776
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",01,2017,35030,25000
030391,"Fígados, ovas e gônadas masculinas, congelado",01,2017,20000,2000
030819,"Pepinos-do-mar, em outras formas",01,2017,8406,345
030332,"Solhas ou patruças, congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2017,2961,385
030432,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), frescos ou refrigerados",01,2017,2001,455
030489,"Filés de outros peixes, congelados",01,2017,1430,100
030449,"Filés de outros peixes, frescos ou refrigerados",01,2017,1208,186
030719,Outras ostras vivas,01,2017,734,3
